record_id,title,alternate_title,record_type,period_id,period_label,visual_system_id,visual_system_label,date_display,date_start,date_end,date_certainty,region,locality,community_or_culture,creator_or_authority,creator_role,creator_certainty,commissioner,workshop_or_printer,institution_or_collection,collection_number,object_type,medium,technique,dimensions,language,source_facts,ared_interpretation,historical_significance,cultural_interpretation,provenance,acquisition_history,primary_source_name,primary_source_url,secondary_sources,bibliography,evidence_summary,access_date,rights_status,image_rights_status,community_authority_status,verification_status,uncertainties,related_record_ids,tags,build_id
ARED-GH-00068,Gold Weight (abrammuo): Geometric,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1969.265,Tools and Equipment,Copper alloy,Copper alloy,,,"The Cleveland Museum of Art records accession 1969.265 as ""Gold Weight (abrammuo): Geometric"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Copper alloy. Tombstone: Gold Weight (abrammuo): Geometric, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy. The Cleveland Museum of Art, Gift of Georges D. Rodrigues, 1969.265.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Gold Weight (abrammuo): Geometric, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy. The Cleveland Museum of Art, Gift of Georges D. Rodrigues, 1969.265","Gold Weight (abrammuo): Geometric, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy. The Cleveland Museum of Art, Gift of Georges D. Rodrigues, 1969.265",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1969.265,,,Cleveland accession 1969.265 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Tools and Equipment; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00069,Knife-sheath tip (sika boha),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1896,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild","Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild",maker,institutional attribution,,,Cleveland Museum of Art,1935.312,Arms and Armor,Gold,Gold,Overall: 8.7 cm (3 7/16 in.),,"The Cleveland Museum of Art records accession 1935.312 as ""Knife-sheath tip (sika boha)"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Technique/material: Gold. Measurements: Overall: 8.7 cm (3 7/16 in.). Tombstone: Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 8.7 cm (3 7/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.312.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 8.7 cm (3 7/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.312","Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 8.7 cm (3 7/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.312",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1935.312,,,Cleveland accession 1935.312 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Arms and Armor; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00070,Pendant: Rectangular Pendant,,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",before 1951,1941,1951,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1951.322,Jewelry,Gold,Gold,Overall: 4.4 x 1.5 x 1.5 cm (1 3/4 x 9/16 x 9/16 in.),,"The Cleveland Museum of Art records accession 1951.322 as ""Pendant: Rectangular Pendant"". Date: before 1951. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Gold. Measurements: Overall: 4.4 x 1.5 x 1.5 cm (1 3/4 x 9/16 x 9/16 in.). Tombstone: Pendant: Rectangular Pendant, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 4.4 x 1.5 x 1.5 cm (1 3/4 x 9/16 x 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.322.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Pendant: Rectangular Pendant, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 4.4 x 1.5 x 1.5 cm (1 3/4 x 9/16 x 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.322","Pendant: Rectangular Pendant, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 4.4 x 1.5 x 1.5 cm (1 3/4 x 9/16 x 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.322",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1951.322,,,Cleveland accession 1951.322 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00071,Gold Weight (abrammuo): figure,,museum object,P4,"Anticolonial and independence visual culture, 1945–1966",V1,"Land, cosmology and authority",1950–60,1950,1960,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1962.243,Tools and Equipment,Copper alloy,Copper alloy,Overall: 6.8 cm (2 11/16 in.),,"The Cleveland Museum of Art records accession 1962.243 as ""Gold Weight (abrammuo): figure"". Date: 1950–60. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Copper alloy. Measurements: Overall: 6.8 cm (2 11/16 in.). Tombstone: Gold Weight (abrammuo): figure, 1950–60. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy; overall: 6.8 cm (2 11/16 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Robert M. Hornung, 1962.243.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Gold Weight (abrammuo): figure, 1950–60. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy; overall: 6.8 cm (2 11/16 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Robert M. Hornung, 1962.243","Gold Weight (abrammuo): figure, 1950–60. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy; overall: 6.8 cm (2 11/16 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Robert M. Hornung, 1962.243",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1962.243,,,Cleveland accession 1962.243 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Tools and Equipment; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00072,Disk Pendant (akrafokɔnmu),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority","1800s, before 1896",1800,1895,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/Kingdom, probably Kumasi, member of the goldsmiths’ guild","Africa, West Africa, Ghana, Asante Empire/Kingdom, probably Kumasi, member of the goldsmiths’ guild",maker,institutional attribution,,,Cleveland Museum of Art,1935.310,Jewelry,Gold,Gold,Diameter: 9.8 cm (3 7/8 in.); Overall: 1.3 cm (1/2 in.),,"The Cleveland Museum of Art records accession 1935.310 as ""Disk Pendant (akrafokɔnmu)"". Date: 1800s, before 1896. Culture: Africa, West Africa, Ghana, Asante Empire/Kingdom, probably Kumasi, member of the goldsmiths’ guild. Technique/material: Gold. Measurements: Diameter: 9.8 cm (3 7/8 in.); Overall: 1.3 cm (1/2 in.). Tombstone: Disk Pendant (akrafokɔnmu), 1800s, before 1896. Africa, West Africa, Ghana, Asante Empire/Kingdom, probably Kumasi, member of the goldsmiths’ guild. Gold; diameter: 9.8 cm (3 7/8 in.); overall: 1.3 cm (1/2 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.310.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Disk Pendant (akrafokɔnmu), 1800s, before 1896. Africa, West Africa, Ghana, Asante Empire/Kingdom, probably Kumasi, member of the goldsmiths’ guild. Gold; diameter: 9.8 cm (3 7/8 in.); overall: 1.3 cm (1/2 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.310","Disk Pendant (akrafokɔnmu), 1800s, before 1896. Africa, West Africa, Ghana, Asante Empire/Kingdom, probably Kumasi, member of the goldsmiths’ guild. Gold; diameter: 9.8 cm (3 7/8 in.); overall: 1.3 cm (1/2 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.310",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1935.310,,,Cleveland accession 1935.310 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00073,Knife Handle Cover,,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",1800s,1886,1896,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild","Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild",maker,institutional attribution,,,Cleveland Museum of Art,1935.311,Arms and Armor,Gold,Gold,Overall: 4.3 cm (1 11/16 in.),,"The Cleveland Museum of Art records accession 1935.311 as ""Knife Handle Cover"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Technique/material: Gold. Measurements: Overall: 4.3 cm (1 11/16 in.). Tombstone: Knife Handle Cover, 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 4.3 cm (1 11/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.311.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Knife Handle Cover, 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 4.3 cm (1 11/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.311","Knife Handle Cover, 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 4.3 cm (1 11/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.311",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1935.311,,,Cleveland accession 1935.311 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Arms and Armor; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00074,"Oil Refinery, Tema, Ghana",,museum object,P4,"Anticolonial and independence visual culture, 1945–1966",V1,"Land, cosmology and authority","1963, printed 1980",1963,1963,museum dated,Ghana,,America,America,maker,institutional attribution,,,Cleveland Museum of Art,1988.217.10,Portfolio,gelatin silver print,gelatin silver print,Image: 23.7 x 19 cm (9 5/16 x 7 1/2 in.); Paper: 24.9 x 20.1 cm (9 13/16 x 7 15/16 in.); Matted: 50.8 x 40.6 cm (20 x 16 in.),,"The Cleveland Museum of Art records accession 1988.217.10 as ""Oil Refinery, Tema, Ghana"". Date: 1963, printed 1980. Culture: America. Technique/material: gelatin silver print. Measurements: Image: 23.7 x 19 cm (9 5/16 x 7 1/2 in.); Paper: 24.9 x 20.1 cm (9 13/16 x 7 15/16 in.); Matted: 50.8 x 40.6 cm (20 x 16 in.). Tombstone: Portfolio III: Oil Refinery, Tema, Ghana, 1963, printed 1980. Paul Strand (American, 1890–1976). Gelatin silver print; image: 23.7 x 19 cm (9 5/16 x 7 1/2 in.); paper: 24.9 x 20.1 cm (9 13/16 x 7 15/16 in.); matted: 50.8 x 40.6 cm (20 x 16 in.). The Cleveland Museum of Art, In honor of Brenda and Evan Turner, 1988.217.10. © Aperture Foundation, Inc., Paul Strand Archive.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Portfolio III: Oil Refinery, Tema, Ghana, 1963, printed 1980. Paul Strand (American, 1890–1976). Gelatin silver print; image: 23.7 x 19 cm (9 5/16 x 7 1/2 in.); paper: 24.9 x 20.1 cm (9 13/16 x 7 15/16 in.); matted: 50.8 x 40.6 cm (20 x 16 in.). The Cleveland Museum of Art, In honor of Brenda and Evan Turner, 1988.217.10. © Aperture Foundation, Inc., Paul Strand Archive","Portfolio III: Oil Refinery, Tema, Ghana, 1963, printed 1980. Paul Strand (American, 1890–1976). Gelatin silver print; image: 23.7 x 19 cm (9 5/16 x 7 1/2 in.); paper: 24.9 x 20.1 cm (9 13/16 x 7 15/16 in.); matted: 50.8 x 40.6 cm (20 x 16 in.). The Cleveland Museum of Art, In honor of Brenda and Evan Turner, 1988.217.10. © Aperture Foundation, Inc., Paul Strand Archive",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1988.217.10,,,Cleveland accession 1988.217.10 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Portfolio; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00075,Knife-sheath tip (sika boha),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1896,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild","Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild",maker,institutional attribution,,,Cleveland Museum of Art,1935.308,Arms and Armor,Gold,Gold,Overall: 6.9 cm (2 11/16 in.),,"The Cleveland Museum of Art records accession 1935.308 as ""Knife-sheath tip (sika boha)"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Technique/material: Gold. Measurements: Overall: 6.9 cm (2 11/16 in.). Tombstone: Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 6.9 cm (2 11/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.308.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 6.9 cm (2 11/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.308","Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 6.9 cm (2 11/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.308",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1935.308,,,Cleveland accession 1935.308 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Arms and Armor; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00076,Ring: Cannon Flanked by Two Birds,,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",before 1951,1941,1951,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1951.321,Jewelry,Gold,Gold,Overall: 2.3 cm (7/8 in.),,"The Cleveland Museum of Art records accession 1951.321 as ""Ring: Cannon Flanked by Two Birds"". Date: before 1951. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Gold. Measurements: Overall: 2.3 cm (7/8 in.). Tombstone: Ring: Cannon Flanked by Two Birds, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 2.3 cm (7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.321.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Ring: Cannon Flanked by Two Birds, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 2.3 cm (7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.321","Ring: Cannon Flanked by Two Birds, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 2.3 cm (7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.321",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1951.321,,,Cleveland accession 1951.321 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00077,Figure ,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Akan-style artist","Africa, West Africa, Ghana, Akan-style artist",maker,institutional attribution,,,Cleveland Museum of Art,1974.205,Sculpture,Terracotta,Terracotta,Overall: 12.7 cm (5 in.),,"The Cleveland Museum of Art records accession 1974.205 as ""Figure "". Date: 1800s. Culture: Africa, West Africa, Ghana, Akan-style artist. Technique/material: Terracotta. Measurements: Overall: 12.7 cm (5 in.). Tombstone: Figure , 1800s. Africa, West Africa, Ghana, Akan-style artist. Terracotta; overall: 12.7 cm (5 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1974.205.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Figure , 1800s. Africa, West Africa, Ghana, Akan-style artist. Terracotta; overall: 12.7 cm (5 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1974.205","Figure , 1800s. Africa, West Africa, Ghana, Akan-style artist. Terracotta; overall: 12.7 cm (5 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1974.205",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1974.205,,,Cleveland accession 1974.205 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Sculpture; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00078,Knife-sheath tip (sika boha),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild","Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild",maker,institutional attribution,,,Cleveland Museum of Art,1935.309,Arms and Armor,Gold,Gold,Overall: 6.4 x 2.1 cm (2 1/2 x 13/16 in.),,"The Cleveland Museum of Art records accession 1935.309 as ""Knife-sheath tip (sika boha)"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Technique/material: Gold. Measurements: Overall: 6.4 x 2.1 cm (2 1/2 x 13/16 in.). Tombstone: Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 6.4 x 2.1 cm (2 1/2 x 13/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.309.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 6.4 x 2.1 cm (2 1/2 x 13/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.309","Knife-sheath tip (sika boha), 1800s. Africa, West Africa, Ghana, Asante Empire/Kingdom, Kumasi or probably Kumasi, member of the goldsmiths' guild. Gold; overall: 6.4 x 2.1 cm (2 1/2 x 13/16 in.). The Cleveland Museum of Art, Dudley P. Allen Fund, 1935.309",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1935.309,,,Cleveland accession 1935.309 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Arms and Armor; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00079,"Advertisement for Ghana Railway, Ghana",,museum object,P4,"Anticolonial and independence visual culture, 1945–1966",V6,Popular and everyday graphics,1960,1960,1960,museum dated,Ghana,,France,France,maker,institutional attribution,,,Cleveland Museum of Art,2018.620,Photograph,"Gelatin silver print, ferrotyped","Gelatin silver print, ferrotyped",Image: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.); Paper: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.),,"The Cleveland Museum of Art records accession 2018.620 as ""Advertisement for Ghana Railway, Ghana"". Date: 1960. Culture: France. Technique/material: Gelatin silver print, ferrotyped. Measurements: Image: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.); Paper: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.). Tombstone: Advertisement for Ghana Railway, Ghana, 1960. Marc Riboud (French, 1923–2016). Gelatin silver print, ferrotyped; image: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.); paper: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.). The Cleveland Museum of Art, Gift of George Stephanopoulos, 2018.620.","ARED research note: Popular graphics, photography and advertising in Ghana form part of the country's visual communication history. This interpretation is ARED analysis based on the object record — not a direct museum quotation.",,,"Advertisement for Ghana Railway, Ghana, 1960. Marc Riboud (French, 1923–2016). Gelatin silver print, ferrotyped; image: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.); paper: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.). The Cleveland Museum of Art, Gift of George Stephanopoulos, 2018.620","Advertisement for Ghana Railway, Ghana, 1960. Marc Riboud (French, 1923–2016). Gelatin silver print, ferrotyped; image: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.); paper: 24.8 x 17.1 cm (9 3/4 x 6 3/4 in.). The Cleveland Museum of Art, Gift of George Stephanopoulos, 2018.620",Cleveland Museum of Art Open Access,https://clevelandart.org/art/2018.620,,,Cleveland accession 2018.620 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Photograph; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00080,"Akan Fisherman, Ghana: Hope",,museum object,P6,"Democratic, digital and diasporic design, 1992–present",V6,Popular and everyday graphics,2010,2010,2010,museum dated,Ghana,,America,America,maker,institutional attribution,,,Cleveland Museum of Art,2010.488,Photograph,"gelatin silver print, gold-toned","gelatin silver print, gold-toned",Image: 51.8 x 42.5 cm (20 3/8 x 16 3/4 in.); Paper: 60.4 x 50.4 cm (23 3/4 x 19 13/16 in.); Matted: 76.2 x 61 cm (30 x 24 in.),,"The Cleveland Museum of Art records accession 2010.488 as ""Akan Fisherman, Ghana: Hope"". Date: 2010. Culture: America. Technique/material: gelatin silver print, gold-toned. Measurements: Image: 51.8 x 42.5 cm (20 3/8 x 16 3/4 in.); Paper: 60.4 x 50.4 cm (23 3/4 x 19 13/16 in.); Matted: 76.2 x 61 cm (30 x 24 in.). Tombstone: Akan Fisherman, Ghana: Hope, 2010. Elisabeth Sunday (American, b. 1958). Gelatin silver print, gold-toned; image: 51.8 x 42.5 cm (20 3/8 x 16 3/4 in.); paper: 60.4 x 50.4 cm (23 3/4 x 19 13/16 in.); matted: 76.2 x 61 cm (30 x 24 in.). The Cleveland Museum of Art, Gift of Linda Grey and Ken Heitz, 2010.488.","ARED research note: Popular graphics, photography and advertising in Ghana form part of the country's visual communication history. This interpretation is ARED analysis based on the object record — not a direct museum quotation.",,,"Akan Fisherman, Ghana: Hope, 2010. Elisabeth Sunday (American, b. 1958). Gelatin silver print, gold-toned; image: 51.8 x 42.5 cm (20 3/8 x 16 3/4 in.); paper: 60.4 x 50.4 cm (23 3/4 x 19 13/16 in.); matted: 76.2 x 61 cm (30 x 24 in.). The Cleveland Museum of Art, Gift of Linda Grey and Ken Heitz, 2010.488","Akan Fisherman, Ghana: Hope, 2010. Elisabeth Sunday (American, b. 1958). Gelatin silver print, gold-toned; image: 51.8 x 42.5 cm (20 3/8 x 16 3/4 in.); paper: 60.4 x 50.4 cm (23 3/4 x 19 13/16 in.); matted: 76.2 x 61 cm (30 x 24 in.). The Cleveland Museum of Art, Gift of Linda Grey and Ken Heitz, 2010.488",Cleveland Museum of Art Open Access,https://clevelandart.org/art/2010.488,,,Cleveland accession 2010.488 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Photograph; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00081,Prestige cloth (kete or kente),,museum object,P3,"Colonial print and institutional design, 1874–1945",V3,"Cloth, pattern and social identity",c. 1930s–50s,1930,1959,museum dated,Ghana,,"Africa, West Africa, Ghana or Togo, Ewe-style weaver","Africa, West Africa, Ghana or Togo, Ewe-style weaver",maker,institutional attribution,,,Cleveland Museum of Art,2023.9,Textile,Cotton and dye,Cotton and dye,Overall: 322.6 x 175.3 cm (127 x 69 in.),,"The Cleveland Museum of Art records accession 2023.9 as ""Prestige cloth (kete or kente)"". Date: c. 1930s–50s. Culture: Africa, West Africa, Ghana or Togo, Ewe-style weaver. Technique/material: Cotton and dye. Measurements: Overall: 322.6 x 175.3 cm (127 x 69 in.). Tombstone: Prestige cloth (kete or kente), c. 1930s–50s. Africa, West Africa, Ghana or Togo, Ewe-style weaver. Cotton and dye; overall: 322.6 x 175.3 cm (127 x 69 in.). The Cleveland Museum of Art, L. E. Holden Fund, 2023.9.","ARED research note: Woven and stamped textiles in Ghana operate as systems of pattern, identity and social communication. This interpretation is ARED analysis based on the object record and textile scholarship — not a direct museum quotation.",,,"Prestige cloth (kete or kente), c. 1930s–50s. Africa, West Africa, Ghana or Togo, Ewe-style weaver. Cotton and dye; overall: 322.6 x 175.3 cm (127 x 69 in.). The Cleveland Museum of Art, L. E. Holden Fund, 2023.9","Prestige cloth (kete or kente), c. 1930s–50s. Africa, West Africa, Ghana or Togo, Ewe-style weaver. Cotton and dye; overall: 322.6 x 175.3 cm (127 x 69 in.). The Cleveland Museum of Art, L. E. Holden Fund, 2023.9",Cleveland Museum of Art Open Access,https://clevelandart.org/art/2023.9,,,Cleveland accession 2023.9 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Textile; Ghana,2026-07-05-taxonomy-v1
